ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
2705,2021-01-23T00:00:00.000000Z,caida,alta,52149
2706,2022-09-01T00:00:00.000000Z,vandalismo,critica,17591
2707,2021-03-22T00:00:00.000000Z,accidente,media,5237130
2708,2022-04-09T00:00:00.000000Z,dano estructural,baja,18053
2709,2021-07-31T00:00:00.000000Z,robo,media,17980
2710,2020-02-23T00:00:00.000000Z,vandalismo,critica,18264
2711,2021-02-19T00:00:00.000000Z,dano estructural,media,17954
2712,2020-08-24T00:00:00.000000Z,vandalismo,alta,16792
2713,2021-08-14T00:00:00.000000Z,caida,alta,17162
2714,2020-06-11T00:00:00.000000Z,robo,alta,5209024
2715,2022-02-27T00:00:00.000000Z,dano estructural,critica,17505
2716,2020-01-13T00:00:00.000000Z,caida,media,17196
2717,2020-07-17T00:00:00.000000Z,caida,baja,7862164
2718,2023-07-15T00:00:00.000000Z,robo,alta,16784
2719,2023-12-25T00:00:00.000000Z,robo,media,17072
2720,2024-06-29T00:00:00.000000Z,vandalismo,alta,8799540
2721,2020-01-26T00:00:00.000000Z,accidente,baja,5195568
2722,2020-08-17T00:00:00.000000Z,accidente,baja,52126
2723,2024-05-01T00:00:00.000000Z,caida,alta,17337
2724,2020-09-15T00:00:00.000000Z,vandalismo,critica,17032
2725,2022-10-16T00:00:00.000000Z,accidente,critica,17724
2726,2021-04-20T00:00:00.000000Z,dano estructural,baja,17309
2727,2024-03-25T00:00:00.000000Z,accidente,critica,7889423
2728,2024-01-14T00:00:00.000000Z,dano estructural,critica,16664
2729,2022-06-17T00:00:00.000000Z,dano estructural,alta,5178801
2730,2021-10-29T00:00:00.000000Z,robo,alta,16665
2731,2022-07-23T00:00:00.000000Z,dano estructural,media,17574
2732,2024-08-21T00:00:00.000000Z,dano estructural,media,18447
2733,2023-04-09T00:00:00.000000Z,vandalismo,critica,17866
2734,2020-02-26T00:00:00.000000Z,caida,alta,16953
2735,2020-09-11T00:00:00.000000Z,accidente,alta,52084
2736,2021-04-18T00:00:00.000000Z,caida,media,5219924
2737,2020-02-06T00:00:00.000000Z,robo,alta,52170
2738,2020-03-18T00:00:00.000000Z,vandalismo,baja,52216
2739,2021-07-20T00:00:00.000000Z,accidente,alta,17035
2740,2021-11-21T00:00:00.000000Z,caida,alta,17396
2741,2021-12-15T00:00:00.000000Z,robo,baja,17676
2742,2024-01-16T00:00:00.000000Z,vandalismo,baja,17664
2743,2021-09-15T00:00:00.000000Z,robo,media,18090
2744,2020-05-26T00:00:00.000000Z,vandalismo,critica,52223
2745,2023-05-24T00:00:00.000000Z,dano estructural,alta,461183
2746,2020-06-15T00:00:00.000000Z,caida,alta,17039
2747,2020-06-21T00:00:00.000000Z,robo,alta,4794404
2748,2023-03-27T00:00:00.000000Z,robo,critica,7180264
2749,2023-01-02T00:00:00.000000Z,vandalismo,baja,7403980
2750,2023-12-12T00:00:00.000000Z,accidente,baja,17593
2751,2020-06-28T00:00:00.000000Z,caida,media,18092
2752,2020-04-24T00:00:00.000000Z,accidente,baja,8799531
2753,2022-10-26T00:00:00.000000Z,caida,alta,16815
2754,2020-04-14T00:00:00.000000Z,dano estructural,critica,5075332
2755,2024-08-27T00:00:00.000000Z,dano estructural,critica,4749889
2756,2024-01-14T00:00:00.000000Z,vandalismo,alta,3573208
2757,2020-02-23T00:00:00.000000Z,caida,baja,17529
2758,2022-05-29T00:00:00.000000Z,accidente,critica,16970
2759,2021-06-08T00:00:00.000000Z,caida,baja,17813
2760,2022-03-14T00:00:00.000000Z,robo,critica,18139
2761,2023-12-12T00:00:00.000000Z,dano estructural,alta,52058
2762,2020-12-08T00:00:00.000000Z,robo,critica,9177985
2763,2019-11-27T00:00:00.000000Z,vandalismo,media,17434
2764,2021-08-06T00:00:00.000000Z,robo,media,8785504
2765,2020-09-12T00:00:00.000000Z,dano estructural,critica,17033
2766,2022-09-17T00:00:00.000000Z,caida,critica,16711
2767,2021-02-01T00:00:00.000000Z,caida,critica,17875
2768,2023-12-21T00:00:00.000000Z,dano estructural,media,52075
2769,2021-09-26T00:00:00.000000Z,dano estructural,media,17042
2770,2023-08-20T00:00:00.000000Z,robo,alta,18000
2771,2022-08-30T00:00:00.000000Z,dano estructural,media,52197
2772,2022-09-02T00:00:00.000000Z,dano estructural,baja,3573053
2773,2023-06-06T00:00:00.000000Z,accidente,baja,17774
2774,2020-02-16T00:00:00.000000Z,caida,media,5219930
2775,2021-03-11T00:00:00.000000Z,vandalismo,media,16855
2776,2022-05-08T00:00:00.000000Z,accidente,critica,16836
2777,2020-01-10T00:00:00.000000Z,vandalismo,critica,17552
2778,2022-06-01T00:00:00.000000Z,caida,critica,7280401
2779,2022-01-17T00:00:00.000000Z,accidente,alta,18151
2780,2024-07-14T00:00:00.000000Z,accidente,media,3531284
2781,2024-10-08T00:00:00.000000Z,accidente,media,18143
2782,2024-04-06T00:00:00.000000Z,accidente,baja,17623
2783,2020-08-29T00:00:00.000000Z,robo,baja,5219515
2784,2023-09-07T00:00:00.000000Z,dano estructural,critica,18530
2785,2023-06-27T00:00:00.000000Z,caida,alta,52119
2786,2022-01-24T00:00:00.000000Z,vandalismo,critica,5237137
2787,2020-05-02T00:00:00.000000Z,caida,critica,16822
2788,2024-01-17T00:00:00.000000Z,vandalismo,critica,17278
2789,2022-12-28T00:00:00.000000Z,vandalismo,critica,18080
2790,2024-03-20T00:00:00.000000Z,dano estructural,alta,17386
2791,2022-04-25T00:00:00.000000Z,robo,media,8907322
2792,2022-03-18T00:00:00.000000Z,accidente,media,18534
2793,2023-12-03T00:00:00.000000Z,accidente,alta,18284
2794,2024-01-25T00:00:00.000000Z,accidente,media,17956
2795,2024-05-06T00:00:00.000000Z,vandalismo,media,5241171
2796,2024-06-04T00:00:00.000000Z,accidente,critica,52226
2797,2022-04-23T00:00:00.000000Z,accidente,media,18130
2798,2020-08-01T00:00:00.000000Z,caida,alta,52120
2799,2022-05-01T00:00:00.000000Z,vandalismo,critica,17217
2800,2023-12-12T00:00:00.000000Z,caida,critica,17731
2801,2023-08-08T00:00:00.000000Z,dano estructural,critica,18556
2802,2023-05-11T00:00:00.000000Z,dano estructural,media,17130
2803,2022-10-13T00:00:00.000000Z,robo,alta,18239
2804,2023-07-08T00:00:00.000000Z,robo,alta,18179
2805,2023-01-25T00:00:00.000000Z,caida,critica,4730886
2806,2019-11-22T00:00:00.000000Z,accidente,critica,17025
2807,2024-09-16T00:00:00.000000Z,dano estructural,critica,18242
2808,2023-11-24T00:00:00.000000Z,caida,media,6819626
2809,2023-08-18T00:00:00.000000Z,robo,baja,5213821
2810,2024-07-05T00:00:00.000000Z,vandalismo,baja,18508
2811,2023-04-09T00:00:00.000000Z,accidente,baja,8799601
2812,2022-12-26T00:00:00.000000Z,accidente,baja,18048
2813,2023-10-14T00:00:00.000000Z,vandalismo,alta,16774
2814,2023-10-25T00:00:00.000000Z,accidente,baja,17163
2815,2022-06-11T00:00:00.000000Z,accidente,media,17038
2816,2021-05-13T00:00:00.000000Z,accidente,baja,16792
2817,2020-06-24T00:00:00.000000Z,vandalismo,media,52177
2818,2023-07-01T00:00:00.000000Z,caida,media,16978
2819,2021-11-03T00:00:00.000000Z,accidente,critica,7908048
2820,2020-09-29T00:00:00.000000Z,accidente,critica,17955
2821,2024-06-15T00:00:00.000000Z,dano estructural,media,6819617
2822,2020-08-29T00:00:00.000000Z,robo,alta,18450
2823,2022-09-15T00:00:00.000000Z,accidente,media,9049653
2824,2024-01-22T00:00:00.000000Z,dano estructural,alta,5219933
2825,2023-03-28T00:00:00.000000Z,dano estructural,media,16882
2826,2024-06-20T00:00:00.000000Z,dano estructural,critica,17925
2827,2022-04-26T00:00:00.000000Z,vandalismo,critica,16843
2828,2024-08-25T00:00:00.000000Z,accidente,critica,17491
2829,2020-11-18T00:00:00.000000Z,dano estructural,critica,18210
2830,2021-02-18T00:00:00.000000Z,vandalismo,alta,3573016
2831,2023-04-06T00:00:00.000000Z,caida,alta,52148
2832,2023-04-26T00:00:00.000000Z,robo,baja,9293991
2833,2021-03-15T00:00:00.000000Z,robo,media,3740788
2834,2022-04-20T00:00:00.000000Z,dano estructural,baja,17340
2835,2021-06-05T00:00:00.000000Z,robo,critica,18280
2836,2020-02-23T00:00:00.000000Z,vandalismo,critica,18572
2837,2024-06-30T00:00:00.000000Z,accidente,alta,16892
2838,2022-08-26T00:00:00.000000Z,caida,baja,5237124
2839,2023-10-04T00:00:00.000000Z,vandalismo,critica,52170
2840,2024-01-11T00:00:00.000000Z,vandalismo,baja,8907322
2841,2022-06-06T00:00:00.000000Z,accidente,baja,17330
2842,2021-01-20T00:00:00.000000Z,caida,media,16923
2843,2021-03-27T00:00:00.000000Z,robo,baja,17544
2844,2020-03-30T00:00:00.000000Z,caida,baja,18007
2845,2022-05-31T00:00:00.000000Z,accidente,media,17536
2846,2024-06-01T00:00:00.000000Z,vandalismo,media,17547
2847,2022-06-01T00:00:00.000000Z,dano estructural,alta,18444
2848,2024-06-12T00:00:00.000000Z,vandalismo,alta,18325
2849,2023-01-04T00:00:00.000000Z,vandalismo,critica,7247843
2850,2024-07-05T00:00:00.000000Z,caida,baja,17892
2851,2024-04-16T00:00:00.000000Z,accidente,alta,17507
2852,2024-07-10T00:00:00.000000Z,accidente,baja,52169
2853,2020-04-10T00:00:00.000000Z,accidente,critica,17484
2854,2024-07-17T00:00:00.000000Z,dano estructural,media,16886
2855,2022-10-25T00:00:00.000000Z,dano estructural,baja,16882
2856,2023-02-14T00:00:00.000000Z,vandalismo,baja,7247843
2857,2023-12-28T00:00:00.000000Z,accidente,baja,17090
2858,2021-06-07T00:00:00.000000Z,accidente,critica,7595815
2859,2022-02-19T00:00:00.000000Z,dano estructural,critica,17473
2860,2021-05-20T00:00:00.000000Z,robo,alta,4749895
2861,2021-10-30T00:00:00.000000Z,vandalismo,critica,17366
2862,2022-05-12T00:00:00.000000Z,caida,baja,52185
2863,2020-12-09T00:00:00.000000Z,accidente,critica,16975
2864,2022-02-25T00:00:00.000000Z,accidente,critica,7895078
2865,2022-05-24T00:00:00.000000Z,accidente,baja,17547
2866,2022-06-01T00:00:00.000000Z,vandalismo,critica,5237138
2867,2020-08-27T00:00:00.000000Z,vandalismo,critica,3740788
2868,2024-01-17T00:00:00.000000Z,accidente,media,18073
2869,2022-07-09T00:00:00.000000Z,accidente,baja,18422
2870,2021-08-04T00:00:00.000000Z,accidente,alta,52074
2871,2021-11-06T00:00:00.000000Z,accidente,alta,5237134
2872,2020-06-13T00:00:00.000000Z,vandalismo,baja,16841
2873,2020-08-15T00:00:00.000000Z,robo,alta,7802522
2874,2023-02-11T00:00:00.000000Z,dano estructural,alta,18590
2875,2023-09-02T00:00:00.000000Z,accidente,media,18135
2876,2020-08-23T00:00:00.000000Z,dano estructural,critica,18093
2877,2020-09-20T00:00:00.000000Z,accidente,media,18526
2878,2020-02-02T00:00:00.000000Z,dano estructural,critica,18116
2879,2022-09-13T00:00:00.000000Z,dano estructural,critica,18398
2880,2023-12-07T00:00:00.000000Z,dano estructural,media,17802
2881,2020-10-09T00:00:00.000000Z,accidente,critica,18569
2882,2020-10-08T00:00:00.000000Z,accidente,critica,18604
2883,2020-07-16T00:00:00.000000Z,dano estructural,critica,5241177
2884,2020-11-10T00:00:00.000000Z,vandalismo,critica,7356676
2885,2020-07-15T00:00:00.000000Z,dano estructural,critica,17503
2886,2021-04-20T00:00:00.000000Z,accidente,baja,17033
2887,2023-08-03T00:00:00.000000Z,robo,media,17746
2888,2020-03-05T00:00:00.000000Z,dano estructural,baja,18598
2889,2019-11-21T00:00:00.000000Z,accidente,critica,18146
2890,2020-12-29T00:00:00.000000Z,vandalismo,media,18321
2891,2023-01-30T00:00:00.000000Z,vandalismo,alta,18175
2892,2024-07-13T00:00:00.000000Z,accidente,alta,4749896
2893,2020-06-22T00:00:00.000000Z,caida,alta,18044
2894,2022-10-17T00:00:00.000000Z,dano estructural,baja,18372
2895,2021-09-16T00:00:00.000000Z,robo,baja,18131
2896,2022-05-28T00:00:00.000000Z,dano estructural,media,18316
2897,2023-04-25T00:00:00.000000Z,vandalismo,critica,17707
2898,2022-10-14T00:00:00.000000Z,vandalismo,critica,461179
2899,2021-09-10T00:00:00.000000Z,dano estructural,critica,17953
2900,2024-06-28T00:00:00.000000Z,dano estructural,media,17874
2901,2024-01-25T00:00:00.000000Z,caida,alta,461342
2902,2023-02-08T00:00:00.000000Z,dano estructural,critica,17809
2903,2021-02-21T00:00:00.000000Z,accidente,alta,17272
2904,2021-12-18T00:00:00.000000Z,caida,baja,18255
2905,2019-10-27T00:00:00.000000Z,dano estructural,critica,17611
2906,2020-04-14T00:00:00.000000Z,robo,media,17129
2907,2021-11-11T00:00:00.000000Z,caida,baja,8775337
2908,2022-10-21T00:00:00.000000Z,vandalismo,media,3568306
2909,2024-04-28T00:00:00.000000Z,accidente,media,17756
2910,2021-04-27T00:00:00.000000Z,robo,media,7897950
2911,2022-05-03T00:00:00.000000Z,dano estructural,alta,7144128
2912,2024-02-02T00:00:00.000000Z,accidente,media,16902
2913,2023-08-28T00:00:00.000000Z,caida,alta,3569222
2914,2022-06-28T00:00:00.000000Z,caida,media,18140
2915,2022-07-20T00:00:00.000000Z,vandalismo,baja,18155
2916,2021-05-26T00:00:00.000000Z,vandalismo,critica,461341
2917,2022-10-07T00:00:00.000000Z,dano estructural,alta,18539
2918,2020-11-07T00:00:00.000000Z,caida,alta,5213832
2919,2023-02-01T00:00:00.000000Z,robo,critica,4749888
2920,2021-05-25T00:00:00.000000Z,accidente,critica,52165
2921,2021-10-27T00:00:00.000000Z,robo,baja,16835
2922,2023-08-07T00:00:00.000000Z,robo,alta,18070
2923,2024-08-24T00:00:00.000000Z,robo,alta,4730835
2924,2024-07-21T00:00:00.000000Z,dano estructural,alta,17926
2925,2024-01-08T00:00:00.000000Z,vandalismo,media,17730
2926,2023-03-17T00:00:00.000000Z,accidente,media,5209117
2927,2024-05-19T00:00:00.000000Z,robo,media,18377
2928,2022-03-25T00:00:00.000000Z,dano estructural,critica,18586
2929,2023-07-14T00:00:00.000000Z,caida,critica,451351
2930,2022-10-29T00:00:00.000000Z,vandalismo,baja,18468
2931,2023-05-07T00:00:00.000000Z,caida,alta,17371
2932,2023-10-22T00:00:00.000000Z,accidente,alta,17852
2933,2022-03-14T00:00:00.000000Z,caida,critica,18048
2934,2023-09-27T00:00:00.000000Z,accidente,alta,18345
2935,2023-12-02T00:00:00.000000Z,robo,critica,17586
2936,2023-04-24T00:00:00.000000Z,vandalismo,alta,9180738
2937,2023-01-17T00:00:00.000000Z,robo,baja,16728
2938,2020-08-01T00:00:00.000000Z,vandalismo,media,5178865
2939,2021-03-14T00:00:00.000000Z,accidente,alta,18189
2940,2022-03-23T00:00:00.000000Z,robo,critica,461341
2941,2022-05-02T00:00:00.000000Z,dano estructural,media,9424150
2942,2024-10-14T00:00:00.000000Z,caida,alta,5218564
2943,2021-12-05T00:00:00.000000Z,caida,media,17204
2944,2023-06-06T00:00:00.000000Z,dano estructural,media,16837
2945,2023-11-28T00:00:00.000000Z,dano estructural,alta,17957
2946,2022-10-23T00:00:00.000000Z,dano estructural,critica,18142
2947,2021-01-06T00:00:00.000000Z,robo,baja,17653
2948,2023-06-14T00:00:00.000000Z,dano estructural,critica,16921
2949,2021-11-18T00:00:00.000000Z,dano estructural,baja,17736
2950,2022-04-23T00:00:00.000000Z,accidente,baja,17707
2951,2022-08-03T00:00:00.000000Z,accidente,alta,52168
2952,2022-09-06T00:00:00.000000Z,robo,critica,17489
2953,2020-02-11T00:00:00.000000Z,accidente,alta,52223
2954,2021-06-28T00:00:00.000000Z,caida,critica,52159
2955,2023-05-17T00:00:00.000000Z,robo,baja,17891
2956,2023-05-13T00:00:00.000000Z,caida,critica,17446
2957,2022-12-15T00:00:00.000000Z,caida,media,17507
2958,2021-06-22T00:00:00.000000Z,robo,critica,9259976
2959,2020-10-18T00:00:00.000000Z,vandalismo,critica,17640
2960,2019-11-05T00:00:00.000000Z,accidente,media,18456
2961,2022-03-22T00:00:00.000000Z,vandalismo,alta,7840614
2962,2023-03-04T00:00:00.000000Z,vandalismo,baja,17134
2963,2021-02-12T00:00:00.000000Z,accidente,media,17807
2964,2021-08-12T00:00:00.000000Z,accidente,baja,5246189
2965,2024-02-06T00:00:00.000000Z,dano estructural,critica,16863
2966,2022-10-26T00:00:00.000000Z,robo,alta,17749
2967,2021-05-22T00:00:00.000000Z,vandalismo,baja,17049
2968,2024-09-16T00:00:00.000000Z,vandalismo,media,18031
2969,2023-10-19T00:00:00.000000Z,vandalismo,alta,17485
2970,2020-09-30T00:00:00.000000Z,vandalismo,baja,17796
2971,2022-06-10T00:00:00.000000Z,dano estructural,media,5071674
2972,2023-01-27T00:00:00.000000Z,robo,media,17777
2973,2020-12-30T00:00:00.000000Z,accidente,alta,8909085
2974,2020-09-04T00:00:00.000000Z,caida,media,17014
2975,2023-04-02T00:00:00.000000Z,vandalismo,baja,5241178
2976,2024-01-22T00:00:00.000000Z,robo,baja,17397
2977,2023-06-19T00:00:00.000000Z,caida,baja,7538071
2978,2024-09-13T00:00:00.000000Z,vandalismo,alta,8927341
2979,2022-10-22T00:00:00.000000Z,dano estructural,alta,451542
2980,2023-02-14T00:00:00.000000Z,dano estructural,baja,3994618
2981,2024-07-25T00:00:00.000000Z,vandalismo,media,52203
2982,2022-01-21T00:00:00.000000Z,caida,alta,17725
2983,2022-04-17T00:00:00.000000Z,vandalismo,alta,3573056
2984,2022-10-25T00:00:00.000000Z,dano estructural,baja,17691
2985,2021-01-13T00:00:00.000000Z,accidente,alta,16924
2986,2024-03-07T00:00:00.000000Z,caida,critica,18359
2987,2024-04-11T00:00:00.000000Z,dano estructural,critica,18117
2988,2023-10-03T00:00:00.000000Z,dano estructural,critica,18347
2989,2024-01-20T00:00:00.000000Z,caida,media,16998
2990,2021-06-08T00:00:00.000000Z,accidente,alta,18373
2991,2022-09-18T00:00:00.000000Z,vandalismo,critica,17472
2992,2023-11-25T00:00:00.000000Z,caida,alta,18353
2993,2022-01-02T00:00:00.000000Z,caida,critica,17534
2994,2022-01-08T00:00:00.000000Z,dano estructural,critica,17483
2995,2023-02-13T00:00:00.000000Z,vandalismo,alta,7107693
2996,2020-05-20T00:00:00.000000Z,caida,media,52067
2997,2021-07-31T00:00:00.000000Z,caida,media,17589
2998,2020-04-19T00:00:00.000000Z,accidente,media,18336
2999,2019-10-19T00:00:00.000000Z,robo,media,17794
3000,2024-05-24T00:00:00.000000Z,caida,media,18407
3001,2024-08-14T00:00:00.000000Z,accidente,alta,16757
3002,2021-05-03T00:00:00.000000Z,robo,media,17950
3003,2021-03-20T00:00:00.000000Z,accidente,baja,9187536
3004,2022-03-08T00:00:00.000000Z,robo,media,16917
3005,2020-10-15T00:00:00.000000Z,robo,critica,17074
3006,2020-11-23T00:00:00.000000Z,robo,alta,17633
3007,2020-08-16T00:00:00.000000Z,dano estructural,alta,17517
3008,2021-07-19T00:00:00.000000Z,vandalismo,critica,18086
3009,2020-10-03T00:00:00.000000Z,accidente,alta,4737820
3010,2023-10-12T00:00:00.000000Z,dano estructural,baja,18504
3011,2022-05-18T00:00:00.000000Z,vandalismo,baja,3569250
3012,2022-11-07T00:00:00.000000Z,accidente,critica,18449
3013,2023-07-08T00:00:00.000000Z,dano estructural,baja,5654051
3014,2020-07-24T00:00:00.000000Z,dano estructural,baja,4737820
3015,2023-12-31T00:00:00.000000Z,dano estructural,critica,18449
3016,2022-04-03T00:00:00.000000Z,dano estructural,baja,18634
3017,2019-11-11T00:00:00.000000Z,dano estructural,critica,17710
3018,2022-12-03T00:00:00.000000Z,caida,critica,5653901
3019,2022-03-31T00:00:00.000000Z,robo,baja,18086
3020,2024-05-20T00:00:00.000000Z,dano estructural,baja,17143
3021,2022-06-24T00:00:00.000000Z,caida,critica,17551
3022,2022-06-29T00:00:00.000000Z,dano estructural,baja,52102
3023,2024-05-03T00:00:00.000000Z,caida,alta,16710
3024,2024-01-18T00:00:00.000000Z,robo,media,4749900
3025,2020-08-10T00:00:00.000000Z,vandalismo,critica,17756
3026,2022-05-26T00:00:00.000000Z,vandalismo,baja,5240324
3027,2024-07-11T00:00:00.000000Z,caida,critica,5240327
3028,2023-10-07T00:00:00.000000Z,accidente,critica,16954
3029,2019-11-07T00:00:00.000000Z,vandalismo,critica,18461
3030,2023-10-02T00:00:00.000000Z,dano estructural,media,18261
3031,2021-06-03T00:00:00.000000Z,dano estructural,alta,5219928
3032,2021-05-17T00:00:00.000000Z,caida,media,17499
3033,2020-05-11T00:00:00.000000Z,robo,baja,52155
3034,2020-06-09T00:00:00.000000Z,robo,alta,17056
3035,2020-07-27T00:00:00.000000Z,vandalismo,critica,17681
3036,2020-10-31T00:00:00.000000Z,accidente,baja,3573331
3037,2024-01-07T00:00:00.000000Z,caida,critica,17684
3038,2020-02-21T00:00:00.000000Z,caida,media,4749888
3039,2021-11-15T00:00:00.000000Z,caida,media,3573330
3040,2020-09-02T00:00:00.000000Z,caida,alta,5241181
3041,2021-12-20T00:00:00.000000Z,vandalismo,baja,18459
3042,2020-03-30T00:00:00.000000Z,vandalismo,alta,17181
3043,2020-11-22T00:00:00.000000Z,robo,media,52194
3044,2021-11-01T00:00:00.000000Z,caida,critica,17863
3045,2020-04-12T00:00:00.000000Z,dano estructural,baja,17664
3046,2020-08-01T00:00:00.000000Z,dano estructural,alta,17029
3047,2020-05-08T00:00:00.000000Z,caida,alta,52146
3048,2021-02-06T00:00:00.000000Z,robo,alta,16888
3049,2021-09-13T00:00:00.000000Z,caida,critica,7125612
3050,2022-11-04T00:00:00.000000Z,caida,critica,18013
3051,2022-09-03T00:00:00.000000Z,robo,alta,17700
3052,2020-05-17T00:00:00.000000Z,dano estructural,critica,18595
3053,2021-02-23T00:00:00.000000Z,dano estructural,critica,18140
3054,2024-09-13T00:00:00.000000Z,caida,media,16887
3055,2020-06-02T00:00:00.000000Z,accidente,alta,3573054
3056,2023-09-16T00:00:00.000000Z,accidente,alta,8799552
3057,2021-07-25T00:00:00.000000Z,dano estructural,alta,17979
3058,2021-06-07T00:00:00.000000Z,dano estructural,critica,7144040
3059,2021-10-28T00:00:00.000000Z,robo,media,18229
3060,2023-10-12T00:00:00.000000Z,accidente,baja,7180264
3061,2022-03-01T00:00:00.000000Z,caida,baja,18600
3062,2022-07-01T00:00:00.000000Z,accidente,baja,18573
3063,2024-02-18T00:00:00.000000Z,dano estructural,media,16988
3064,2024-06-22T00:00:00.000000Z,caida,media,16751
3065,2021-09-23T00:00:00.000000Z,robo,baja,52228
3066,2020-10-03T00:00:00.000000Z,dano estructural,critica,9261936
3067,2020-05-20T00:00:00.000000Z,caida,baja,18543
3068,2021-10-20T00:00:00.000000Z,accidente,media,18418
3069,2022-11-24T00:00:00.000000Z,caida,media,5237110
3070,2021-07-26T00:00:00.000000Z,accidente,baja,17914
3071,2020-08-26T00:00:00.000000Z,vandalismo,alta,17656
3072,2020-07-24T00:00:00.000000Z,dano estructural,media,17944
3073,2020-02-18T00:00:00.000000Z,robo,critica,5219934
3074,2023-12-05T00:00:00.000000Z,caida,alta,16730
3075,2021-12-27T00:00:00.000000Z,accidente,media,5133174
3076,2022-11-23T00:00:00.000000Z,robo,media,16782
3077,2022-06-26T00:00:00.000000Z,vandalismo,alta,17009
3078,2020-02-26T00:00:00.000000Z,robo,critica,17760
3079,2023-09-23T00:00:00.000000Z,accidente,critica,17088
3080,2022-06-19T00:00:00.000000Z,accidente,alta,16785
3081,2023-01-31T00:00:00.000000Z,caida,alta,17075
3082,2022-11-21T00:00:00.000000Z,caida,media,52139
3083,2023-10-09T00:00:00.000000Z,robo,baja,18421
3084,2020-09-02T00:00:00.000000Z,robo,baja,18100
3085,2023-08-11T00:00:00.000000Z,dano estructural,baja,18258
3086,2022-02-08T00:00:00.000000Z,robo,baja,4745667
3087,2024-04-03T00:00:00.000000Z,caida,critica,17388
3088,2021-10-10T00:00:00.000000Z,accidente,alta,18189
3089,2021-12-28T00:00:00.000000Z,dano estructural,alta,7127772
3090,2023-06-11T00:00:00.000000Z,vandalismo,baja,17502
3091,2023-09-04T00:00:00.000000Z,caida,critica,18623
3092,2022-12-09T00:00:00.000000Z,robo,alta,17982
3093,2024-05-13T00:00:00.000000Z,caida,critica,18124
3094,2022-06-24T00:00:00.000000Z,dano estructural,media,17662
3095,2022-03-20T00:00:00.000000Z,caida,critica,17623
3096,2020-03-22T00:00:00.000000Z,robo,media,16722
3097,2022-10-07T00:00:00.000000Z,caida,media,18307
3098,2022-03-10T00:00:00.000000Z,accidente,critica,18264
3099,2021-10-14T00:00:00.000000Z,robo,alta,18263
3100,2020-04-24T00:00:00.000000Z,vandalismo,media,16924
3101,2024-01-15T00:00:00.000000Z,vandalismo,baja,17362
3102,2024-04-12T00:00:00.000000Z,accidente,critica,17147
3103,2020-09-08T00:00:00.000000Z,vandalismo,critica,17734
3104,2024-05-26T00:00:00.000000Z,vandalismo,critica,7886698
3105,2022-03-16T00:00:00.000000Z,dano estructural,media,9295425
3106,2023-02-27T00:00:00.000000Z,dano estructural,alta,17835
3107,2019-12-20T00:00:00.000000Z,robo,alta,52124
3108,2024-05-10T00:00:00.000000Z,caida,baja,5653903
3109,2019-12-10T00:00:00.000000Z,vandalismo,alta,17470
3110,2020-09-11T00:00:00.000000Z,caida,baja,17285
3111,2020-05-29T00:00:00.000000Z,accidente,media,3531286
3112,2020-04-16T00:00:00.000000Z,caida,critica,5246183
3113,2019-12-14T00:00:00.000000Z,robo,critica,17751
3114,2021-11-17T00:00:00.000000Z,dano estructural,critica,17128
3115,2021-05-31T00:00:00.000000Z,robo,media,16768
3116,2021-08-18T00:00:00.000000Z,dano estructural,baja,7853205
3117,2020-04-13T00:00:00.000000Z,robo,alta,17916
3118,2022-11-26T00:00:00.000000Z,robo,alta,16835
3119,2023-06-13T00:00:00.000000Z,robo,media,5237135
3120,2021-10-19T00:00:00.000000Z,robo,alta,17249
3121,2021-05-24T00:00:00.000000Z,caida,baja,8914013
3122,2023-10-13T00:00:00.000000Z,vandalismo,media,18263
3123,2019-12-04T00:00:00.000000Z,dano estructural,media,18519
3124,2023-10-26T00:00:00.000000Z,vandalismo,critica,18555
3125,2021-06-06T00:00:00.000000Z,caida,alta,17772
3126,2021-02-17T00:00:00.000000Z,vandalismo,alta,5802272
3127,2022-03-13T00:00:00.000000Z,accidente,media,7928425
3128,2021-04-29T00:00:00.000000Z,robo,media,5213820
3129,2021-06-13T00:00:00.000000Z,vandalismo,media,17580
3130,2021-01-12T00:00:00.000000Z,dano estructural,alta,17859
3131,2023-10-22T00:00:00.000000Z,caida,media,52058
3132,2022-11-19T00:00:00.000000Z,dano estructural,alta,18319
3133,2022-10-24T00:00:00.000000Z,accidente,baja,17353
3134,2021-07-25T00:00:00.000000Z,accidente,baja,17793
3135,2022-06-04T00:00:00.000000Z,vandalismo,media,16977
3136,2022-06-30T00:00:00.000000Z,caida,media,52046
3137,2023-05-27T00:00:00.000000Z,robo,baja,52107
3138,2021-12-09T00:00:00.000000Z,accidente,critica,16834
3139,2022-07-26T00:00:00.000000Z,robo,critica,18193
3140,2024-07-10T00:00:00.000000Z,caida,critica,17217
3141,2023-09-16T00:00:00.000000Z,accidente,critica,17314
3142,2023-05-09T00:00:00.000000Z,robo,critica,17256
3143,2019-12-30T00:00:00.000000Z,accidente,critica,17857
3144,2022-09-02T00:00:00.000000Z,dano estructural,media,17979
3145,2023-02-25T00:00:00.000000Z,robo,baja,18289
3146,2021-03-28T00:00:00.000000Z,vandalismo,alta,4730800
3147,2021-09-23T00:00:00.000000Z,robo,alta,17389
3148,2024-02-28T00:00:00.000000Z,robo,media,18101
