ID,DESC_CLASIFICACION,COD_BARRIO,BARRIO,COD_DISTRITO,DISTRITO,ESTADO,COORD_GIS_X,COORD_GIS_Y,LATITUD,LONGITUD,TIPO_VIA,NOM_VIA,NUM_VIA,COD_POSTAL,DIRECCION_AUX,NDP,FECHA_INSTALACION,CODIGO_INTERNO,CONTRATO_COD,TOTAL_ELEM,tipo,COORD_GIS,SISTEMA_COORD
17677,area infantil,136,numancia,13.0,puente de vallecas,operativo,443827.49,4472650.328,40.40256914,-3.66196964,calle,santa marta,13,28038.0,"santa marta, 000013",31012132.0,2023/11/24,13010,ae21,12,infantil,"[-3.66196964, 40.40256914]",WGS84
18288,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447324.755,4469019.732,40.37009089,-3.620458,calle,pena nueva,76,28031.0,"pena nueva, 000076",20041966.0,2008-01-01T00:00:00.000000Z,18010,ae21,7,infantil,"[-3.620458, 40.37009089]",WGS84
18290,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447264.721,4469010.814,40.37000676,-3.62116435,calle,fuentiduena,49,28031.0,"fuentiduena, 000049",20072254.0,2008-01-01T00:00:00.000000Z,18012,ae21,16,infantil,"[-3.62116435, 40.37000676]",WGS84
18291,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447180.17,4469139.556,40.3711612,-3.62217088,calle,palazuelos,40,28031.0,"palazuelos, 000040",20154997.0,2003-01-01T00:00:00.000000Z,18013,ae21,7,infantil,"[-3.62217088, 40.3711612]",WGS84
18293,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447200.115,4469338.941,40.37295866,-3.62195248,calle,pena cavero,36,28031.0,"pena cavero, 000036",20132982.0,2006-01-01T00:00:00.000000Z,18015,ae21,7,infantil,"[-3.62195248, 40.37295866]",WGS84
18295,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447586.51,4469443.8,40.37392769,-3.61740984,camino,suerte,28,28031.0,"cmno suerte, 000028",20079524.0,2007-01-01T00:00:00.000000Z,18017,ae21,6,infantil,"[-3.61740984, 40.37392769]",WGS84
18299,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,448603.675,4470133.525,40.38020457,-3.6054843,calle,fuentespina,2 b,28031.0,"fuentespina, 000002  b",20130536.0,2003-01-01T00:00:00.000000Z,18021,ae21,11,infantil,"[-3.6054843, 40.38020457]",WGS84
18301,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447471.418,4469963.062,40.37859832,-3.61880829,calle,montes de barbanza,1,28031.0,"montes de barbanza, 000001",31035334.0,1998-01-01T00:00:00.000000Z,18023,ae21,14,infantil,"[-3.61880829, 40.37859832]",WGS84
18303,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,447797.721,4470335.169,40.38197102,-3.614995,calle,enrique garcia alvarez,11 b,28031.0,"enrique garcia alvarez, 000011  b",20142418.0,2003-01-01T00:00:00.000000Z,18025,ae21,6,infantil,"[-3.614995, 40.38197102]",WGS84
18305,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,447723.606,4470109.352,40.37993206,-3.61584958,calle,monte de montjuich,26,28031.0,"monte de montjuich, 000026",11131545.0,2022/06/30,18027,ae21,6,infantil,"[-3.61584958, 40.37993206]",WGS84
18307,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,447690.924,4470024.027,40.37916134,-3.61622757,calle,real de arganda,52,28031.0,"real de arganda, 000052",31009802.0,2003-01-01T00:00:00.000000Z,18029,ae21,8,infantil,"[-3.61622757, 40.37916134]",WGS84
18309,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,447544.222,4470467.781,40.38314976,-3.61799223,camino,vasares,4,28031.0,"cmno vasares, 000004",31041866.0,1998-01-01T00:00:00.000000Z,18030,ae21,14,infantil,"[-3.61799223, 40.38314976]",WGS84
18311,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,448262.398,4470455.256,40.38308183,-3.60953069,calle,puentelarra,16,28031.0,"puentelarra, 000016",11131606.0,2003-01-01T00:00:00.000000Z,18032,ae21,14,infantil,"[-3.60953069, 40.38308183]",WGS84
17679,area infantil,136,numancia,13.0,puente de vallecas,operativo,443937.933,4472780.256,40.40374705,-3.66067964,plaza,doctor lozano,16,28038.0,"pz doctor lozano, 000016",11099695.0,2007-08-01T00:00:00.000000Z,13012,ae21,9,infantil,"[-3.66067964, 40.40374705]",WGS84
17681,area infantil,136,numancia,13.0,puente de vallecas,operativo,444129.027,4472343.347,40.39982397,-3.65838943,calle,puerto de navacerrada,15,28038.0,"puerto de navacerrada, 000015",11099330.0,2007-12-07T00:00:00.000000Z,13014,ae21,17,infantil,"[-3.65838943, 40.39982397]",WGS84
17682,area infantil,135,portazgo,13.0,puente de vallecas,operativo,444800.671,4471580.814,40.3929994,-3.65040909,calle,jose garcia granda,11,28038.0,"jose garcia granda, 000011",11098332.0,2023-06-06 00:00:00,13015,ae21,15,infantil,"[-3.65040909, 40.3929994]",WGS84
17684,area infantil,136,numancia,13.0,puente de vallecas,operativo,444802.269,4472405.566,40.40042937,-3.65046176,calle,el bosco,18,28038.0,"el bosco, 000018",31022906.0,2006-10-23T00:00:00.000000Z,13019,ae21,9,infantil,"[-3.65046176, 40.40042937]",WGS84
17686,area infantil,135,portazgo,13.0,puente de vallecas,operativo,445115.123,4472040.019,40.39715698,-3.64674373,calle,marchamalo,7,28038.0,"marchamalo, 000007",11098456.0,02-08-2007,13020,ae21,8,infantil,"[-3.64674373, 40.39715698]",WGS84
17688,area infantil,135,portazgo,13.0,puente de vallecas,operativo,444961.08,4471823.38,40.3951952,-3.64854008,calle,benjamin palencia,17,28038.0,"benjamin palencia, 000017",11098381.0,2012-01-01T00:00:00.000000Z,13025,ae21,18,infantil,"[-3.64854008, 40.3951952]",WGS84
17690,area infantil,135,portazgo,13.0,puente de vallecas,operativo,445198.53,4471443.39,40.39178768,-3.64570961,calle,pont de molins,1,28038.0,"pont de molins, 000001",11097057.0,2006-12-26T00:00:00.000000Z,13027,ae21,6,infantil,"[-3.64570961, 40.39178768]",WGS84
17692,area infantil,135,portazgo,13.0,puente de vallecas,operativo,445069.454,4471111.421,40.38878859,-3.64720175,travesia,pedro laborde,1,28038.0,"tsia pedro laborde, 000001",20079360.0,2007-08-01T00:00:00.000000Z,13029,ae21,8,infantil,"[-3.64720175, 40.38878859]",WGS84
17694,area infantil,135,portazgo,13.0,puente de vallecas,operativo,444759.143,4471142.2,40.38904535,-3.65086034,calle,sierra salvada,17,28038.0,"sierra salvada, 000017",20037750.0,2007-02-08T00:00:00.000000Z,13030,ae21,9,infantil,"[-3.65086034, 40.38904535]",WGS84
17696,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444227.91,4471140.56,40.38899518,-3.65711891,calle,alcala de guadaira,37,28018.0,"alcala de guadaira, 000037",11095703.0,17696,13033,ae21,12,infantil,"[-3.65711891, 40.38899518]",WGS84
17698,area infantil,136,numancia,13.0,puente de vallecas,operativo,444260.202,4471574.767,40.39290893,-3.65677646,plaza,mariana pineda,3,28038.0,"pz mariana pineda, 000003",11098492.0,2007-06-26T00:00:00.000000Z,13035,ae21,23,infantil,"[-3.65677646, 40.39290893]",WGS84
17700,area infantil,132,san diego,13.0,puente de vallecas,operativo,443108.368,4471261.606,40.39000992,-3.67031956,travesia,palomeras,14,28053.0,"tsia palomeras, 000014",20027552.0,2006-11-29T00:00:00.000000Z,13037,ae21,7,infantil,"[-3.67031956, 40.39000992]",WGS84
18313,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,448392.814,4470815.408,40.38633442,-3.60802349,calle,castrillo de aza,6,28031.0,"castrillo de aza, 000006",11131762.0,2006-01-01T00:00:00.000000Z,18034,ae21,12,infantil,"[-3.60802349, 40.38633442]",WGS84
18316,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,448844.51,4469964.38,40.37869561,-3.60263367,calle,poza de la sal,3,28031.0,"poza de la sal, 000003",11131688.0,2003-01-01T00:00:00.000000Z,18037,ae21,9,infantil,"[-3.60263367, 40.37869561]",WGS84
18318,area infantil,181,casco historico de vallecas,18.0,villa de vallecas,operativo,446998.509,4469166.739,40.37139456,-3.62431283,calle,babilafuente,4,28031.0,"babilafuente, 000004",20170573.0,2007-01-01T00:00:00.000000Z,18039,ae21,7,infantil,"[-3.62431283, 40.37139456]",WGS84
18320,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,448248.085,4470691.664,40.38521067,-3.60971851,avenida,santa eugenia,13,28031.0,"avda santa eugenia, 000013",11131790.0,2001-01-01T00:00:00.000000Z,18042,ae21,13,infantil,"[-3.60971851, 40.38521067]",WGS84
18322,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,446698.542,4468898.774,40.36896142,-3.62782359,calle,puerto de porzuna,45,28031.0,"puerto de porzuna, 000045",31051767.0,2007-01-01T00:00:00.000000Z,18044,ae21,6,infantil,"[-3.62782359, 40.36896142]",WGS84
18324,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,447062.276,4468613.458,40.36641427,-3.62351581,calle,villamanta,26,28051.0,"villamanta, 000026",31037229.0,2006-01-01T00:00:00.000000Z,18046,ae21,6,infantil,"[-3.62351581, 40.36641427]",WGS84
18326,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448494.11,4468257.181,40.36329436,-3.60662339,calle,jose gutierrez maroto,45,28051.0,"jose gutierrez maroto, 000045",31019551.0,2006-01-01T00:00:00.000000Z,18048,ae21,12,infantil,"[-3.60662339, 40.36329436]",WGS84
18328,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449556.661,4468890.001,40.36906023,-3.59415964,calle,juan antonio bardem,4 a,28051.0,"juan antonio bardem, 000004  a",31037067.0,01/01/2006,18050,ae21,7,infantil,"[-3.59415964, 40.36906023]",WGS84
18330,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449955.191,4468765.806,40.36796541,-3.58945594,calle,alto del retiro,4,28051.0,"alto del retiro, 000004",31037399.0,2006/01/01,18052,ae21,7,infantil,"[-3.58945594, 40.36796541]",WGS84
18332,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449299.56,4468261.79,40.36338524,-3.59713787,calle,maria teresa leon,2,28051.0,"maria teresa leon, 000002",31053660.0,2006-01-01T00:00:00.000000Z,18054,ae21,9,infantil,"[-3.59713787, 40.36338524]",WGS84
18334,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449310.563,4467939.427,40.36048183,-3.59698266,calle,antonio gades,55,28051.0,"antonio gades, 000055",31037907.0,2006-01-01T00:00:00.000000Z,18056,ae21,7,infantil,"[-3.59698266, 40.36048183]",WGS84
18336,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449385.313,4467601.306,40.35744032,-3.59607553,avenida,gran via del sureste,44,28051.0,"avda gran via del sureste, 000044",31023193.0,01/01/2006,18058,ae21,8,infantil,"[-3.59607553, 40.35744032]",WGS84
17702,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,443843.128,4471263.05,40.39007279,-3.66166301,calle,antonio folgueras,22,28018.0,"antonio folgueras, 000022",11095006.0,08/02/2007,13039,ae21,13,infantil,"[-3.66166301, 40.39007279]",WGS84
17707,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445474.897,4471088.827,40.38861169,-3.6424231,calle,san claudio,116,28038.0,"san claudio, 000116",11096798.0,2007-02-08T00:00:00.000000Z,13043,ae21,10,infantil,"[-3.6424231, 40.38861169]",WGS84
17709,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445660.958,4471476.868,40.39211956,-3.64026413,calle,antonio mairena,12,28038.0,"antonio mairena, 000012",11096683.0,2007-12-07T00:00:00.000000Z,13045,ae21,11,infantil,"[-3.64026413, 40.39211956]",WGS84
17711,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445701.58,4471204.46,40.38966819,-3.6397623,calle,san claudio,63,28038.0,"san claudio, 000071",11096726.0,2007-08-02T00:00:00.000000Z,13048,ae21,11,infantil,"[-3.6397623, 40.38966819]",WGS84
17715,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445871.266,4470769.985,40.3857652,-3.6377262,avenida,albufera,302,28018.0,"avda albufera, 000302",11096507.0,2006-06-02T00:00:00.000000Z,13052,ae21,9,infantil,"[-3.6377262, 40.3857652]",WGS84
17719,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445103.878,4470620.315,40.38436667,-3.64675386,calle,campo de la paloma,12,28018.0,"campo de la paloma, 000012",11096250.0,2013-06-06T00:00:00.000000Z,13056,ae21,13,infantil,"[-3.64675386, 40.38436667]",WGS84
17721,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,444839.58,4470249.81,40.38101147,-3.6498354,calle,villalobos,87,28018.0,"villalobos, 000087",11096163.0,2012-01-01T00:00:00.000000Z,13058,ae21,9,infantil,"[-3.6498354, 40.38101147]",WGS84
17725,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444509.66,4470810.39,40.38603962,-3.65377072,avenida,buenos aires,58,28018.0,"avda buenos aires, 000058",11095835.0,2007-06-26T00:00:00.000000Z,13061,ae21,13,infantil,"[-3.65377072, 40.38603962]",WGS84
17727,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444174.93,4469793.41,40.37685568,-3.65762506,calle,puerto de balbaran,8,28018.0,"puerto de balbaran, 000008",20081342.0,11/04/07,13064,ae21,11,infantil,"[-3.65762506, 40.37685568]",WGS84
17728,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,443798.993,4469956.49,40.37829954,-3.66206774,calle,puerto de balbaran,125,28018.0,"puerto de balbaran, 000125",20081321.0,22/01/22,13066,ae21,14,infantil,"[-3.66206774, 40.37829954]",WGS84
17730,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,443957.88,4470072.93,40.3793592,-3.66020635,travesia,felipe de diego,16,28018.0,"tsia felipe de diego, 000016",20081315.0,2007-10-08T00:00:00.000000Z,13068,ae21,22,infantil,"[-3.66020635, 40.3793592]",WGS84
17732,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444056.51,4470073.46,40.3793706,-3.65904456,avenida,parque de palomeras bajas,20,28018.0,"avda parque de palomeras bajas, 000020",20080286.0,2007-03-08T00:00:00.000000Z,13070,ae21,5,infantil,"[-3.65904456, 40.3793706]",WGS84
18339,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448347.884,4469452.044,40.37404949,-3.60844231,calle,la pueblanueva,7,28051.0,"la pueblanueva, 000007",31054105.0,2007-01-01T00:00:00.000000Z,18061,ae21,7,infantil,"[-3.60844231, 40.37404949]",WGS84
18341,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449205.25,4468349.79,40.36417227,-3.59825558,avenida,ensanche de vallecas,69,28051.0,"avda ensanche de vallecas, 000069",31035144.0,2007-01-01T00:00:00.000000Z,18063,ae21,9,infantil,"[-3.59825558, 40.36417227]",WGS84
18343,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448170.097,4468503.28,40.36549131,-3.61045933,calle,entrepenas,90,28051.0,"entrepenas, 000090",31037215.0,2006-01-01T00:00:00.000000Z,18065,ae21,13,infantil,"[-3.61045933, 40.36549131]",WGS84
18345,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,447868.431,4468558.694,40.36597172,-3.61401673,calle,alto de la sartenilla,28,28051.0,"alto de la sartenilla, 000028",31027964.0,2008-01-01T00:00:00.000000Z,18067,ae21,11,infantil,"[-3.61401673, 40.36597172]",WGS84
18347,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448491.534,4469141.974,40.37126505,-3.6067252,avenida,las suertes,17,28051.0,"avda las suertes, 000017",31045334.0,2008-01-01T00:00:00.000000Z,18069,ae21,11,infantil,"[-3.6067252, 40.37126505]",WGS84
18349,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,449740.875,4468741.764,40.36773593,-3.59197825,calle,antonio gades,1 a,28051.0,"antonio gades, 000001  a",31024427.0,2008-01-01T00:00:00.000000Z,18072,ae21,12,infantil,"[-3.59197825, 40.36773593]",WGS84
18351,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,448631.451,4469696.108,40.37626572,-3.60512184,calle,real de arganda,74,28031.0,"real de arganda, 000074",31028741.0,2006-01-01T00:00:00.000000Z,18074,ae21,8,infantil,"[-3.60512184, 40.37626572]",WGS84
18353,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,447997.003,4469978.926,40.3787742,-3.61261832,calle,real de arganda,68,28031.0,"real de arganda, 000068",31020476.0,2008-01-01T00:00:00.000000Z,18076,ae21,6,infantil,"[-3.61261832, 40.3787742]",WGS84
18355,area infantil,183,ensanche de vallecas,18.0,villa de vallecas,operativo,447916.316,4469216.081,40.37189692,-3.61350646,avenida,la gavia,42,28051.0,"avda la gavia, 000042",31053927.0,2006-01-01T00:00:00.000000Z,18078,ae21,11,infantil,"[-3.61350646, 40.37189692]",WGS84
18357,area infantil,182,santa eugenia,18.0,villa de vallecas,operativo,447495.078,4470582.087,40.38417641,-3.61858059,avenida,gran via del este,80,28031.0,"avda gran via del este, 000080",31031382.0,2006-01-01T00:00:00.000000Z,18080,ae21,7,infantil,"[-3.61858059, 40.38417641]",WGS84
18364,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448428.881,4473440.61,40.40998624,-3.60781122,calle,vereda del pinar,8,28032.0,"vereda del pinar, 000008",20047865.0,2012-01-01T00:00:00.000000Z,19008,ae21,17,infantil,"[-3.60781122, 40.40998624]",WGS84
18368,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,449201.672,4472854.579,40.40475439,-3.59865689,calle,helena de troya,29,28032.0,"helena de troya, 000029",11132905.0,2003-01-01T00:00:00.000000Z,19011,ae21,7,infantil,"[-3.59865689, 40.40475439]",WGS84
17742,area infantil,131,entrevias,13.0,puente de vallecas,operativo,443645.68,4469789.73,40.37678691,-3.66385896,calle,vedra,11j,28053.0,"vedra, 000011  j",31021096.0,2007-04-11T00:00:00.000000Z,13080,ae21,6,infantil,"[-3.66385896, 40.37678691]",WGS84
17761,area infantil,131,entrevias,13.0,puente de vallecas,operativo,444047.35,4469338.96,40.37275315,-3.65908798,plaza,pozo del tio raimundo,10,28053.0,"pz pozo del tio raimundo, 000010",11087418.0,2006-11-13T00:00:00.000000Z,13099,ae21,7,infantil,"[-3.65908798, 40.37275315]",WGS84
17763,area infantil,131,entrevias,13.0,puente de vallecas,operativo,443315.72,4469548.52,40.37459156,-3.66772422,calle,villuercas,9,28053.0,"villuercas, 000009",11088343.0,2007-04-16T00:00:00.000000Z,13100,ae21,10,infantil,"[-3.66772422, 40.37459156]",WGS84
17771,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445496.75,4470220.15,40.38078752,-3.64209132,calle,asturianos,7,28018.0,"asturianos, 000007",31026019.0,2007-04-09T00:00:00.000000Z,13111,ae21,12,infantil,"[-3.64209132, 40.38078752]",WGS84
17773,area infantil,134,palomeras sureste,13.0,PuENTE de valLEcas,operativo,446213.6,4471065.82,40.38845245,-3.63371815,avenida,miguel hernandez,11,28038.0,"avda miguel hernandez, 000011",31045393.0,2006-07-20T00:00:00.000000Z,13113,ae21,8,infantil,"[-3.63371815, 40.38845245]",WGS84
17780,area infantil,131,entrevias,13.0,puente de vallecas,operativo,443133.73,4469299.85,40.372339,-3.66984569,ronda,sur,221,28053.0,"rda sur, 000221",20084214.0,2007-07-11T00:00:00.000000Z,13120,ae21,12,infantil,"[-3.66984569, 40.372339]",WGS84
17782,area infantil,131,entrevias,13.0,puente de vallecas,operativo,443965.63,4469014.12,40.3698213,-3.66002198,calle,esteban carros,73,28053.0,"esteban carros, 000073",31051520.0,2006-12-19T00:00:00.000000Z,13123,ae21,16,infantil,"[-3.66002198, 40.3698213]",WGS84
17784,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444440.16,4470011.73,40.37884017,-3.65451985,calle,tristana,10,28018.0,"tristana, 000010",20081213.0,2007-09-24T00:00:00.000000Z,13125,ae21,12,infantil,"[-3.65451985, 40.37884017]",WGS84
17786,area infantil,136,numancia,13.0,puente de vallecas,operativo,443864.32,4472358.48,40.39994249,-3.6615099,camino,valderribas,87,28038.0,"cmno valderribas, 000087",11100331.0,2006-11-27T00:00:00.000000Z,13127,ae21,10,infantil,"[-3.6615099, 40.39994249]",WGS84
17788,area infantil,132,san diego,13.0,puente de vallecas,operativo,443172.725,4471634.251,40.39337132,-3.66959458,calle,teresa maroto,1,28053.0,"teresa maroto, 000001",11092246.0,2007-05-17T00:00:00.000000Z,13129,ae21,6,infantil,"[-3.66959458, 40.39337132]",WGS84
17792,area infantil,136,numancia,13.0,puente de vallecas,operativo,444383.319,4472080.855,40.39747631,-3.65537008,calle,benjamin palencia,1,28038.0,"benjamin palencia, 000001",20002280.0,2007-03-15T00:00:00.000000Z,13133,ae21,26,infantil,"[-3.65537008, 40.39747631]",WGS84
17794,area infantil,131,entrevias,13.0,puente de vallecas,operativo,442582.23,4469913.31,40.3778276,-3.67639681,ronda,sur,125b,28053.0,"rda sur, 000125  b",31046402.0,11-20-2020,13135,ae21,14,infantil,"[-3.67639681, 40.3778276]",WGS84
17796,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,444501.9,4469838.79,40.37728633,-3.65377751,calle,novecento,6,28018.0,"novecento, 000006",20080208.0,2007-03-22T00:00:00.000000Z,13138,ae21,4,infantil,"[-3.65377751, 40.37728633]",WGS84
18369,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448532.01,4473093.641,40.40686689,-3.60656776,calle,lago van,35,28032.0,"lago van, 000035",11132994.0,2007-01-01T00:00:00.000000Z,19012,ae21,12,infantil,"[-3.60656776, 40.40686689]",WGS84
18373,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,449175.048,4472990.102,40.40597365,-3.59898146,calle,pedernal,5,28032.0,"pedernal, 000005",20142394.0,2007-01-01T00:00:00.000000Z,19016,ae21,8,infantil,"[-3.59898146, 40.40597365]",WGS84
18374,area infantil,193,valderrivas,19.0,vicalvaro,operativo,448897.525,4472621.089,40.40263235,-3.60222232,calle,titanio,1,28032.0,"titanio, 000001",11131815.0,2003-01-01T00:00:00.000000Z,19017,ae21,17,infantil,"[-3.60222232, 40.40263235]",WGS84
18375,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,449056.21,4472874.58,40.40492569,-3.60037267,calle,helena de troya,3,28032.0,"helena de troya, 000003",11132909.0,2011-02-06 00:00:00,19018,ae21,6,infantil,"[-3.60037267, 40.40492569]",WGS84
18376,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,449235.35,4472835.848,40.40458771,-3.59825853,calle,minerva,2,28032.0,"minerva, 000002",20057709.0,2003-01-01T00:00:00.000000Z,19019,ae21,9,infantil,"[-3.59825853, 40.40458771]",WGS84
18378,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,449082.68,4472764.64,40.40393689,-3.60005194,calle,san cipriano,59,28032.0,"san cipriano, 000059",20047478.0,2003-01-01T00:00:00.000000Z,19020,ae21,8,infantil,"[-3.60005194, 40.40393689]",WGS84
18380,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448570.85,4472868.61,40.40484207,-3.60609185,calle,lago erie,16,28032.0,"lago erie, 000016",11132704.0,2007-01-01T00:00:00.000000Z,19022,ae21,19,infantil,"[-3.60609185, 40.40484207]",WGS84
18381,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447568.561,4472475.886,40.40124164,-3.61787082,calle,cordel de pavones,14 a,28032.0,"cordel de pavones, 000014  a",20124179.0,2007-01-01T00:00:00.000000Z,19023,ae21,26,infantil,"[-3.61787082, 40.40124164]",WGS84
18384,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447644.684,4472523.803,40.40167809,-3.61697775,calle,cordel de pavones,6 a,28032.0,"cordel de pavones, 000006  a",20123242.0,2007-01-01T00:00:00.000000Z,19026,ae21,11,infantil,"[-3.61697775, 40.40167809]",WGS84
18385,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,446951.354,4472583.197,40.40216927,-3.62515275,calle,ladera de los almendros,14 e,28032.0,"ladera de los almendros, 000014  e",20151600.0,2007-01-01T00:00:00.000000Z,19027,ae21,10,infantil,"[-3.62515275, 40.40216927]",WGS84
18386,area infantil,192,valdebernardo,19.0,vicalvaro,operativo,447306.71,4472030.613,40.3972138,-3.62091954,bulevar,jose prat,32 a,28032.0,"bvar jose prat, 000032  a",20124444.0,2007-01-01T00:00:00.000000Z,19028,ae21,16,infantil,"[-3.62091954, 40.3972138]",WGS84
18389,area infantil,191,casco historico de vicalvaro,19.0,vicalvaro,operativo,448639.87,4473034.23,40.40633834,-3.60529186,calle,ambroz,19,28032.0,"ambroz, 000019",20075772.0,2003-01-01T00:00:00.000000Z,19030,ae21,6,infantil,"[-3.60529186, 40.40633834]",WGS84
17799,area infantil,131,entrevias,13.0,puente de vallecas,operativo,443165.882,4470329.911,40.3816206,-3.66955884,calle,hernandez mas,9,28053.0,"hernandez mas, 000009",31046352.0,13/11/2006,13142,ae21,6,infantil,"[-3.66955884, 40.3816206]",WGS84
17801,area infantil,136,numancia,13.0,puente de vallecas,operativo,444246.403,4472164.136,40.3982174,-3.65699065,calle,sierra de cuerda larga,55 b,28038.0,"sierra de cuerda larga, 000055",31055350.0,2007-03-22T00:00:00.000000Z,13144,ae21,9,infantil,"[-3.65699065, 40.3982174]",WGS84
17803,area infantil,132,san diego,13.0,puente de vallecas,operativo,443031.98,4471835.5,40.39517467,-3.67127087,calle,puerto de piedrafita,1,28053.0,"puerto de piedrafita, 000001",20027714.0,2007-04-10T00:00:00.000000Z,13147,ae21,10,infantil,"[-3.67127087, 40.39517467]",WGS84
17805,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,446419.886,4470234.741,40.38097884,-3.63121791,calle,el yesero,3,28031.0,"el yesero, 000003",31015179.0,2007-06-26T00:00:00.000000Z,13149,ae21,12,infantil,"[-3.63121791, 40.38097884]",WGS84
17807,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445924.5,4470119.09,40.37990498,-3.63704381,calle,maquinilla,39,28031.0,"maquinilla, 000039",31018548.0,2007-11-07T00:00:00.000000Z,13152,ae21,11,infantil,"[-3.63704381, 40.37990498]",WGS84
17809,area infantil,134,palomeras sureste,13.0,puente de vallecas,operativo,445893.77,4470224.59,40.38085339,-3.63741477,calle,maquinilla,12,28031.0,"maquinilla, 000012",31016909.0,2007-07-11T00:00:00.000000Z,13154,ae21,11,infantil,"[-3.63741477, 40.38085339]",WGS84
17811,area infantil,136,numancia,13.0,puente de vallecas,operativo,443537.51,4472427.17,40.40053919,-3.66536692,calle,gerardo rueda,17,28038.0,"gerardo rueda, 000017",11100644.0,2007-10-13T00:00:00.000000Z,13156,ae21,7,infantil,"[-3.66536692, 40.40053919]",WGS84
17813,area infantil,133,palomeras bajas,13.0,puente de vallecas,operativo,443658.486,4470873.219,40.38654849,-3.66380392,plaza,pena gudina,1,28018.0,"pz pena gudina, 000001",31045145.0,2013-06-06T00:00:00.000000Z,13158,ae21,9,infantil,"[-3.66380392, 40.38654849]",WGS84
17815,area infantil,141,pavones,14.0,moratalaz,operativo,446240.76,4471909.9,40.39605821,-3.63346942,calle,encomienda de palacios,378,28030.0,"encomienda de palacios, 000378",11101355.0,2013-01-01T00:00:00.000000Z,14001,ae21,21,infantil,"[-3.63346942, 40.39605821]",WGS84
